row_id,odin_score,thr95,T,eps,실제_대분류,예측한_대분류,제목_내용
291,0.147,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"미국 순회항소법원, 바이엘(사)의 Roundup 제초제 관련 두 번째 항소 기각 2021년 5월 14일 금요일 샌프란시스코에 있는 미국 순회항소법원(U.S. Circuit Court of Appeals)은 바이엘(사)(Bayer)가 제기한 두 번째 항소를 기각하였음. 동 결정은 바이엘(사)의 Roundup 제초제 제품이 한 캘리포니아 주민의 비호지킨 림프종(non-Hodgkin lymphoma)을 유발하여 2,500만 달러를 배상하게 한 판결에 대한 지지임. 바이엘(사)는 동 결정에 실망하였으며 미 대법원에 항소할 수도 있을 것이라고 밝혔음. 동 소송의 원고인 Edwin Hardeman은 샌프란시스코에서 북쪽으로 약 100km 떨어진 Sonoma 카운티의 넓은 부지에서 Roundup 제품을 수 년간 사용했다고 증언했음. Hardeman은 미국의 다른 원고들과 마찬가지로, 제품에 대한 노출이 비호지킨 림프종을 일으켰다고 주장하였음. 배심원은 Hardeman에게 8,000만 달러 이상의 배상금을 판결했지만 후에 재판부는 2,500만 달러로 삭감하였음. 동 결정에서 항소 법원 배심원단은 2,500만 달러의 배상을 확인했음. Hardeman의 소송은 바이엘(사)가 2018년과 2019년에 패소한 세 번의 Roundup 관련 재판 중 두 번째 재판으로, 원고 당 5,000만 달러의 평균 배상금은 바이엘(사)의 주식을 하락세로 만들었음. 다른 두 사건은 캘리포니아 주 법원에서 재판을 받았음. 바이엘(사)는 첫 번째 항소에서 패소했지만 배상금을 줄였으며, 세 번째 판결에 항소중임. "
184,0.147,0.147216796875,100.0,0.0005,안전위생,OOD,"[회수]영국, 음료수병과 유사한 포장으로 식품용 아세트산 회수 - 일자: 2022.12.09.- 제품명: Actas Food Grade Acetic Acid 70%, 330ml - 회수사유: 음료수병과 유사한 제품으로 소비자 또는 어린이를 오도할 수 있음.- 제품사진: 원문참조- 기타: 영국 제품안전기준사무국 공지( https://assets.publishing.service.gov.uk/media/6387292fe90e07789feb3971/2211-0126-product-recall-acetic-acid.pdf )에 따르면 리투아니아가 원산인 제품임."
820,0.147,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"[회수]영국 Holle Baby Food GmbH Serviceburo, 유기농 유아식 회수  - 일시: 2014.12.12- 제품명: 1) Holle Organic Millet Porridge Apple-Pear (250g);  2) Holle Organic Millet Porridge with Rice (250g); 3) Holle Organic Milk Porridge Millet (250g); 4) Holle Organic Holle Organic 3-Grain Porridge (250g); 5) Millet and Rice Whole Wheat Porridge (Lebenswert bio Hirse  Reis Vollkornbrei)- 회수사: Holle Baby Food GmbH Serviceburo - 회수사유: 아트로핀(atropine), 스코폴라민(scopolamine) 검출- 기타: 영국 식품기준청(FSA)은 해당 제품이 영국으로 유통된 경위를 조사 중이며, 식품 영업자들에게 판매 회수를 요청 중임. "
242,0.147,0.147216796875,100.0,0.0005,안전위생,OOD,"호주 연방의료제품청, 쑥 성분 함유으로 'Paracea Forte Tablets (60)' 회수 * 제품 사진에서 AUST L(등재 의약품 등록번호) 확인 참고: https://www.australianvitamins.com/product/bioceuticals-paracea-forte - 일자: 2021.02.11- 제품명 및 설명> 제품명: Paracea Forte Tablets (60)> Batch Number: 191945, 192439, 200106, 201215> ARTG(등록번호): 290659- 회수사(Responsible Entity(**)): FIT-BioCeuticals Limited** 회수 조치의 책임이 있는 스폰서/공급자/수입자를 나타냄- 회수사유: 의료제품청(TGA)가 쑥(Artemisia) 성분의 안전성 검토에 착수하였으며, 임신 중이거나 임신 할 수 있는 소비자가 쑥(Artemisia) 종을 함유한 등재의약품(listed medicines)을 소비할 경우 위험이 초래될 수 있다는 의견을 밝혔음.이에, TGA는 쑥 성분이 함유된 의약품을 임신 중이거나 임신 가능성이 있다고 생각하거나 임신하려는 사람이 섭취해서는 안된다고 권고함.  "
623,0.147,0.147216796875,100.0,0.0005,안전위생,OOD,"[E/R]미국 Tippins, 제품이 상했다는 소비자 불만 접수로 그레이비 제품 회수 -지역: 미국 캔자스시티 지역 식료품에 배송하기 위해 캔자스 지역 유통업체에 배송되었음.-제품명: Tippin's Country Gravy, Net Wt 16 OZ, Tippin's Gourmet Pies LLC, Kansas City, KS UPC 6 80816 12023 1. 플라스틱 컵 포장(Lot# 020821 Best By 03/29/21)-회수사: Tippins (회수종료, 회수일: 3/10/2021)-회수사유: 동 업체는 냉장 그레이비 제품이 이르게 상했다는(premature spoilage) 소비자 불만을 접수하였음."
172,0.147,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"유럽집행위원회, 절인 육류제품에서 아질산염 사용 줄일 수도  가공육 생산업체들은 유럽집행위원회가 햄과 같은 절임육의 보존료로 아질산염(nitrites)의 최대 허용량(maximum level)을 낮출 수 있다는 점을 우려하고 있음. 이는 유럽 전역의 식육제품 중 아질산염의 필요성에 관한 자료를 수집하기 위해 유럽집행위가 실시한 연구에 따른 것임. 집행위는 유해 세균의 성장을 예방하기 위한 아질산염의 최대 허용량을 검토할 가능성이 있다고 결론내렸음. 집행위의 연구보고에서는 다른 식품위생 고려요인들과 조합되어 사용할 경우 아질산염 첨가 범위 '80~100 mg/kg'가 대다수 제품에 안전할 것이라고 제안했음. 그러나 미생물학적인 측면에서 아질산염의 안전성은 여러가지 요인에 의해 결정되기 때문에 모든 경우에 모든 제품에 적용되는 결론이라 단정짓기에는 무리가 있다고 강조했음. 몇몇 육류 공급업체들은 유럽연합이 가공육 부문에서 아질산염과 나트륨 사용량을 많이 줄였음에도 불구하고 여전히 EU는 아질산염을 줄이기 위한 조치들을 충분히 취하지 않았다는 입장임. 아질산염은 몇 가지 형태의 암과 연관성을 가져왔음. 한편 영국의 절임육 공급업자들은 아질산염을 100 mg/kg으로 줄인다면 식품 위험성 문제가 발생하거나 저장수명(shelf-life) 감소로 이어질 수 있다고 우려했음. "
1208,0.147,0.147216796875,100.0,0.0005,안전위생,OOD,"미국, 에너지 음료 과소비 26세 남성 심장마비 진단 받아 미국에서 매일 에너지 음료를 수 병씩 마신 26세 남성이 심장 마비 진단을 받은 사실이 밝혀짐.  텍사스 공학 대학 건강과학센터 응급의학 케이스 리포트(*)에 따르면, 2년 간의 흡연 이외에는 특별한 병력 사항이 없음에도 불구하고, 이 남성은 심장과 왼팔의 통증을 호소하며 응급실에 방문함. 의사들은 그의 심박수, 혈압, 산소 수치 모두 정상치를 보였다고 함. 하지만, 심장 도관 삽입을 통해 몇몇 이상 현상과 더불어 동맥 하나가 완전히 막혀 있는 것을 발견함. 26세 남성은 매일 하루 8개에서 10개 정도의 에너지 음료를 마셔온 것을 고백함. 남성은 혈액 순환을 위해 동맥에 스텐트를 주입하였고, 이틀 후 병원에서 퇴원함. 해당 사건 관계인은 남성의 과도한 에너지 음료 섭취가 혈액 응고를 일으켰으며, 이는 심장 마비로 이어졌다고 함. (*) https://www.hindawi.com/journals/criem/2015/537689/"
317,0.147,0.147216796875,100.0,0.0005,안전위생,OOD,"유럽 언론, EU 내 유기농식품 인정요건 및 구매 방법 등에 대해 설명해  유럽 언론 유로뉴스(Euronews)는 EU에서 유기농식품 판매는 최근 10년 동안 2배 이상 증가했지만 여전히 '유기농(Bio)'이 무엇을 뜻하는지 제대로 알지 못하는 사람들이 많다며, 유기농식품으로 인정받기 위한 요건 등에 대해 다음과 같이 보도했음. 유기농식품으로 인정받기 위한 요건 -No 합성 비료 : 유기농 식품은 퇴비 등의 천연비료를 사용해 생산되어야 함. 질소, 인, 포타슘 등이 함유된 합성비료는 주로 일반적인 농업 방식에서 사용됨. -No 합성 농약 : 유기농법으로 작물 재배 시 식물, 동물, 미생물, 미네랄로 만든 천연 농약만 사용할 수 있음. 과학위원회가 환경에 미치는 영향에 대한 평가를 한 후 천연농약 사용을 허가함.  또한 유기농법에서는 토양의 질병 전염 방지를 위해 윤작이 이뤄지며, 진드기 퇴치를 위해서 무당벌레 등이 이용되기도 함.-No 유전자변형 식품 : 유기농 식품 인증을 받기 위해선 유전자변형 작물 유래 물질을 함유하고 있지 않아야 함. 유기농 육류 및 다른 사육제품도 마찬가지이며, 유기농업 농가에서는 100% 유기농 사료로 동물을 사육해야 함.  - 항생제는 최후의 수단으로만 사용: 유기농업 농가에서의 항생제 사용은 엄격히 제한됨. 고통을 덜어 줄 목적으로, 또는 천연 치료제가 효과적이지 않을 때에는 동물의 건강을 위해 절대적으로 필요한 경우에 항생제를 사용할 수 있음. 일반적인 사육농가에서는 항생제가 예방수단으로서 사용되나, 유기농업 농가에서는 최후의 수단으로 사용되는 것. 한편 최근 연구들에 따르면 항생제 사용이 줄고 있는 것으로 나타남. EU 내 동물 항생제 판매는 2011년~2018년간 34% 이상 감소했음. - 더 나은 동물후생 보장 :유기농업 농가에서는 적절한 외부공간을 제공하는 등 동물 본연의 특성을 드러낼 수 있도록 필요한 환경적 조건을 동물에 제공해야 함. 일반 사육농가에서는 이러한 점이 의무적인 사항은 아님. 이 외에 유기농업 농가에서는 동물 우리 설치가 금지되고, 절대적으로 건강을 위한 경우에만 동물을 절단할 수 있음.   유기농 식품에 대한 오해 -유기농식품은 로컬푸드 (X) : 유럽인의 유기농식품을 소비량은 전세계 2위를 차지함. 수요가 많은 만큼 많은 양의 유기농식품이 수입되고 있음. 따라서 유기농식품이 모두 로컬푸드는 아님. EU의 주요 유기농식품 교육국은 중국, 우크라이나, 도미니카공화국, 에콰도르임. - 친환경 표시는 유기농식품이라는 뜻 (△) : 제품 포장에 ‘내추럴(natural)’, ‘그린(green)’, ‘에코(eco)’ 표시가 해당 제품이 100% 유기농 제품이라는 뜻은 아님. - 유기농식품은 건강한 식품(△) : 유기농식품의 종류는 햄버거, 피자, 치즈, 와인 등 매우 다양함. 유기농식품이라고 해서 지방, 나트륨, 당이 없다는 뜻이 아니므로, 유기농식품 여부를 떠나 해당 성분들이 과다 함유된 식품은 건강에 해로움.  '진짜' 유기농 식품 구매 방법EU 공식 로고 표시가 있는지 확인할 것. EU 공식 로고는 식품의 생산, 가공, 제조, 유통과정에서 모든 유기농 관련 규정을 준수했으며, 제품에 유기농성분이 최소 95% 함유되었음을 의미함. EU 승인기관에 의해 증명된 경우에만 해당 로고를 표시할 수 있음. 프랑스 등  일부 국가에서 자체 유기농 표시를 개발해 사용 중이나 의무 표시가 아님.   한편 유기농 생산에 대한 EU 규정은 2022년에 더 엄격하게 개정될 예정이며, 소금, 코로크 등과 더불어 곤충도 유기농식품으로 인정받아 유기농식품이 확대될 것으로 예상됨. 또한 EU는 ‘농장에서 식탁까지(Farm to Fork)’ 전략의 일환으로 유기농 생산을 증가시킬 계획임. 2019년에 EU 전 토지의 9%가 유기농법에 사용됐으나 2030년까지 이를 25%까지 확대하고, 유해한 화학제품 및 위험한 농약 사용도 50% 감축하는 것을 목표로 하고 있음. 더불어 유기농식품에 쉽게 접근할 수 있도록 가격을 낮추고자 함. "
1749,0.1471,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"영국 정부의 아크릴아마이드 주의 경고, 과잉반응이라고 비판받아 영국 정부는 사람들에게 바삭하게 구운 감자나 토스트가 암과 관련이 있다는 과학적 근거가 없음에도 불구하고 해당 식품 섭취를 자제하라고 권고하며 ""지나치게 과잉 반응""하고 있다는 비판에 직면했음. 전문가들은 일요일 밤, 식품기준청(FSA)의 아크릴아마이드 신규 캠페인이 비만 대응과 같은 ""진정한"" 공중보건 관련 우선순위 사안에 대한 지원을 약화시킬 수 있다고 경고함. 정부의 공식 지침은 일부 식품 중에서 섭씨 120도 이상의 뜨거운 온도에서 요리될 때 발생하는 화학물질인 아크릴아마이드에 대한 인식 제고를 목표로 함.  지침에 따르면 탄 구운감자, 감자칩, 뿌리 식물, 곡류기반 식품 등을 섭취하지 않음으로써 암 발생 위험을 줄일 수 있음. 그러나 이러한 조언은 아크릴아마이드가 인체 중 암을 유발할 수 있음을 확인하는 연구가 아닌 쥐를 대상으로 한 실험 결과에 근거를 둠.  식품기준청에 따르면 사람들은 감자를 굽기 전에 부풀리지 말아야 함. 이러한 조리법은 많은 사람들이 선호하지만, 식품의 표면적을 넓히고 갈색으로 구워진 바삭한 부분을 극대화하기 때문에 아크릴아마이드 노출 위험이 더욱 증가함.  또한, 가이던스는 구운 감자와 채소가 갈색 빛깔로 타는 것을 방지하기 위해 해당 식품을 45분 동안 예열된 오븐 속에서 15분마다 뒤집어주어야 한다고 권고함. 캠브리지대 한 교수에 따르면 이러한 캠페인은 적절하지 못함. 교수는 ""충분하고 견고한 계량적 근거에 기초하지 않은 공중보건 캠페인에 대해 양면적인 태도를 갖게 된다. 삶에서 많은 것들이 위험을 증가시키지만 위험을 중요하게 만드는 것은 위험의 크기이다""라고 전했음. 전 보수당 보건부 장관은 데일리 텔레그래프와의 인터뷰에서 ""모든 연구가 수행되기에 앞서 정부가 캠페인을 발족한 것으로 보이기 때문에 사람들이 이번 캠페인을 보고 혼란스러워 할 것으로 예상된다""고 전했음."
2156,0.1471,0.147216796875,100.0,0.0005,안전위생,OOD,"리투아니아, 182종 식물 수입 금지해 리투아니아가 유럽집행위에 식품 보충제에 쓰이는 182종의 식물 수입을 금지하겠다고 밝힘. 금지 목록에는 독미나리와 같은 독성 식물이 포함되어 있긴 하지만, 성 요한의 풀(하이페리쿰 퍼포라튬) 이나 인도 인삼과 같은 유명 허브도 포함되어 있음. 하지만 사실상 발트해 국가는 유럽연합 상호인정의무에 따라 이들 작물을 수입해야 함.  이들 작물의 수입을 금지한 다른 회원국이 있기도 함. 하지만 이번에 리투아니아가 해당 작물들을 금지 목록에 기재한 것에는 뚜렷한 이유가 명시되지 않음. Patric Coppens FSE(Food Supplements Europe) 과학 및 의약품 허가부 국장은 이에 대한 명확한 금지 사유가 있어야 한다고 밝힘.  이태리 Indena사와 프랑스 Naturex 사는 리투아니아가 이미 식품 보충제로 타 유럽 연합 국가에서 널리 사용되고 있는 품목을 금지한 행동에 대해 유럽 연합 내 상호 보완적으로 진행되는 자유 무역 흐름에 ""퇴보"" 하는 행동이라고 비판. "
473,0.1471,0.147216796875,100.0,0.0005,생물학적 위해요소,OOD,"미국, 카프리 썬 주스제품에서 곰팡이 발견 미국 위스콘신주에 뉴 베를린에 거주하는 한 소비자 수잔 호그(Suzanne Hogue)는 그녀의 5살 난 아들의 주스박스 제품에서 곰팡이를 발견했다고 본 방송사(FOX6′s Contact 6)에 알렸음. 그녀는 아들에게 줄 주스를 컵에 따랐는데 컵 안에 내용물은 갈색의 검고, 녹색을 띄었다고 함. 전문가는 주스박스에서의 곰팡이 성장은 아마 공기 중에 노출되어 일어날 수 있는 현상이라고 말했음. 미국 전역에 걸친 소비자들이 주스박스와 파우치 제품에서 곰팡이를 발견한 것과 관련해 항의하고 있지만 업체는 포장과정이 문제라고 지적하면서 브랜드 자체는 문제되지 않는다고 함. 크라프트(Kraft)(사)의 카프리 썬(Capri Sun)은 포장 시스템에 큰 변화를 주고 있음. 이번달 새로 출시된 새로운 파우치에는 깨끗한 내용물을 확인할 수 있을 것임. 카프리 썬 웹사이트에 올라오는 가장 빈번한 질문은 ""곰팡이 때문에 이러한 변화를 준 것인가?"" 였음.이에 카프리 썬은 ""우리는 여러가지 이유로 포장시스템에 변화를 주었다. 미국의 어머니 소비자들은 합성 보존료·착향제·향미료가 첨가되지 않은 카프리 썬 주스음료를 좋아한다고 말하고 있다. 하지만 그들은 파우치의 내용물을 보기를 원한다. 어린이들이 좋아하는 카프리 썬이 좋은 성분만 함유하고 있다는 것을 무(無)침전물로써 쉽게 확인할수 있을 것이다.""라고 답변했음."
1147,0.1471,0.147216796875,100.0,0.0005,안전위생,OOD,"미국 제네럴밀스, 2025년까지 방사란 사용에 동참 미국 제네럴밀스가 2025년까지 전세계 영업망에 방사란만을 사용하겠다는 새로운 사내 방침을 밝혔음.  제너럴밀스의 이 같은 입장은 최근 식품 제조업체인 유니레버, 켈로그, 펩시, 사라 리, 펩시 외에도 식품접객업소인 소덱소, 패스트푸드업체인 맥도날드와 버거킹, 소매점인 월마트, 알디 등이 이와 유사한 약속을 다짐한 이후에 이루어졌음.  제네럴밀스 측은 일본과 태국, 호주, 독일, 프랑스, 러시아, 이스라엘, 브라질, 멕시코 등 전세계 100여 개국에서 판매하는 자사의 전 제푸에 적용하겠다고 설명했으며, 이에 따라 베티 크로커 베이킹 제품과 케이크 믹스, 하겐 다즈 아이스크림이 포함됨.  방사란으로 전환하고 있는 업체들은 소비자들이 인도적인 처리를 선호하는 경향을 반영한 것이라 말하고 있지만 실제 방사라고 해서 닭들이 자유롭게 활동할 수 있는 것은 아님.  미국 농무부는 방사 닭을 갇힌 공간에서 자유롭게 돌아다니는 개체로, 반드시 야외에 나가지 않아도 된다고 밝힌 바 있음. 이 외에도 제 0회 순회항소법원은 앞서 2월 27일, 방사 암탉이 식품 안전이나 영양가를 향상시키지는 않는다고 판결한 바 있음. "
56,0.1471,0.147216796875,100.0,0.0005,안전위생,OOD,"미국 회계감사원, 식품의 제조, 포장, 운송에 사용되는 물질에 대한 식품의약품청의 감독 강화하도록 권고해 미국 식품의약품청(FDA)은 식품 가공 및 포장에 사용되는 물질을 처음 사용하기 이전에 이러한 물질에 대한 안전성을 검토함. 물질이 건강상 위험을 초래할 수도 있다는 새로운 정보가 있을 경우, FDA는 새로운 정보를 기반으로 해당 물질을 재평가할 것임. 그러나 FDA는 FDA가 검토를 위해 필요할 수 있는 정보를 제공하도록 산업체에 요구하는 특정 권한이 없으므로 재평가가 불가능할 수 있음. [권고사항]미국 회계감사원(GAO)는 FDA에 다음의 두 가지를 권고함.(1) 물질의 안전성을 재평가하는데 필요한 정보를 제공하도록 산업체에 요구하는 특정 법적 권한을 의회에 요청한다.(2) FDA가 시판 후 검토를 필요로 할 수 있는 물질을 쉽게 식별할 수 있도록 모든 식품접촉물질에 대한 마지막 검토일을 추적한다. (*) 보고서 원문: https://www.gao.gov/assets/gao-23-104434.pdf"
1514,0.1471,0.147216796875,100.0,0.0005,안전위생,OOD,"[회수]호주 Glute Master Pty Ltd, ARTG 미등재 제품 판매로 비타민 D 함유 제품 등 회수 - 일자: 2023.1.4(회수조치시행일)- 제품명 및 설명: Shred Maxx, Shred Maxx Male, Shred Maxx Super Strength, Glow Maxx, Cli Maxx, X Maxx and GMax> 모든 배치> ARTG에 등재되어 있지 않음(불법 공급)- 회수사(Responsible Entity(*)):  * 회수 조치의 책임이 있는 스폰서/공급자/수입자를 나타냄- 회수사유: ARTG에 등록되지 않은 채, 치료목적(therapeutic) 사용으로 제품들을 공급하여, Glute Master Pty Ltd 는 Shred Maxx, Shred Maxx Male, Shred Maxx Super Strength, Glow Maxx, Cli Maxx, X Maxx and GMax의 전 배치를 회수함. Glow Maxx는 하루에 캡슐 당 비타민 D를 1000 mcg 함유하는 것으로 나왔음. 하루에 비타민 D 1000 mcg를 섭취하는 것은 하루에 비타민 D 40,000 IU(International Units)을 섭취하는 것과 동일함. 해당 수준으로 매일 비타민 D를 섭취하는 것은 소비자에게 독성이 있고 안전하지 않을 수 있음.- 기타: Glute Master Pty Ltd는 호주 내에서 판매된 수량이나 어디로 판매되었는지 알 수 없음"
206,0.1471,0.147216796875,100.0,0.0005,안전위생,OOD,"호주 공영방송, 2011년부터 허브 보충제 관련해 최소 6명이 장기이식 받은 것으로 보여 호주 공영방송 'ABC'는 지난 5년간 호주에서 최소 6명이 허브 보충제를 복용한 이후에 장기이식을 받아야 했다고 보도했음. 이 방송은 장기 기증관련 자료를 통해 2011년 이후 허브 보충제 복용 이후 병을 얻은 사람에게 각각 세 건의 간 이식과 신장 이식이 이루어진 것으로 나타났다고 전했음. 이번 보도자료는 웨스트 오스트레일리아에 거주하던 한 남성이 본 방송사에 녹차와 가르시니아 캄보지아라는 열대 과일이 들어간 단백질 분말을 복용한 것이 자신의 간에 문제가 생긴 이유인 것 같다고 밝힌 것과 관련됨. 장기 기증관련 기관들은 이 자료는 장기 이식으로 이어진 개연성이 있는 근거를 의사들이 확인할 수 있어 문서화한 사례들만 언급하고 있다고 본 방송사에 전했음. 단, 이들 자료에서는 장기 손상을 일으킨 허브 보충제의 종류에 관한 것이나 질환 원인이 확실성 여부는 명시하지 않고 있음. 간 이식 전문가인 닉 새클 박사는 허브 보충제와 관련한 간부전 및 간 이식 사례를 다수 다룬 경험이 있다면서 많은 사례의 환자들이 녹차추출물을 섭취했었다고 함. 한편, 호주식품의약품안전청(TGA)은 검토 확대 일환으로 간부전 사례를 조사하고 있음. 청 대변인은 장기 기증 관련자료를 얻기 위해 관계기관과 접촉할 예정이며 보충의약품에서 특정 허브 추출물의 허용기준치를 축소 등의 조치를 포함시킬 가능성이 있다고 전했음."
1678,0.1471,0.147216796875,100.0,0.0005,안전위생,OOD,"호주-뉴질랜드 보건부 장관, 생유 섭취 금지 촉구  호주와 뉴질랜드 보건 장관들이 생유 섭취를 금지하기 위한 긴급 대책이 필요하다고 말했음.  식품 기준 관련 각료들이 모이는 호주뉴질랜드 식품규제 각료회의가 지난주 뉴질랜드에서 개최되었음. 장관들은 이 자리에서 '목욕용 우유'로 판매한 비저온살균 우유를 섭취하는 것에 대해 우려를 표명했음.  회의에서 호주는 생유를 섭취하지 않도록 방지하는 국가적 차원의 긴급 대책이 필요하다는 의견이 나왔음. 이에 따라, 소비자 법률거버넌스회의에서 합동 공중보건, 식품안전, 소비자 법률 캠페인을 마련토록 요청하자는데 합의했음.  각료회의는 ""실무단이 구출될 예정이며, 공중보건 보호를 위한 긴급 임시 대책부터 살펴볼 것""이라고 밝혔음.  지난주 토요일에는 멜버른에서 생유에 고미제를 첨가하도록 한 새로운 빅토리아주 요건을 반대하는 시위가 열리기도 했음. 빅토리아주는 생유를 화장품으로 판매할 수 있지만 식용은 금지하고 있음. 빅토리아주 정부는 지난해 화장품용 비저온살균유를 마신 3세 아이가 사망하고, 어린이 여러 명이 피해를 입자, 비저온살균유에 고미제를 첨가하는 요건을 도입했음.  한편, 이 날 회의에서는생유로 만든 각종 치즈를 허용토록 한 식품공전 개정(안)을 수용하기로 합의했음. 2002년도부터 끌어왔던 터라 치즈 제조업체와 치즈 애호가들이 환영했음. "
1342,0.1471,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"캐나다, 영아용 시리얼제품의 산도조절제로 탄산칼슘 사용 허가 캐나다 보건부의 식품 총국은 '영아용 시리얼 제품(Infant Cereal Products)'의 산도 조절제로 탄산칼슘 사용 허가(안)에 대한 상세 안전성 평가를 완료했음. 탄산칼슘은 이미 캐나다에서 일부 표준화 식품(standardized foods)뿐 아니라 비표준화식품의 산도 조절제로 사용하는데 대한 허가가 나 있음. 캐나다 보건부가 수행한 과학자료 평가 결과는 청원인이 요청한대로 영아용 시리얼 제품에 사용될 경우 탄산칼슘의 안전성을 지지함. 이번 평가를 통해 제기된 안전성 우려가 없으므로, 보건부는 '산도조절제, 산반응물질, 물보정제 허가 리스트(List of Permitted pH Adjusting Agents, Acid-Reacting Materials and Water Correcting Agents(*))'정보문서에 명시된대로 식품 첨가물을 사용할 수 있도록 함. 보건부는 당국의 결정을 대중에게 공개하고 관련 질의나 새로운 과학정보를 제출하고자 하는 자가 연락을 취할 적절한 정보를 제공함. (*): http://www.hc-sc.gc.ca/fn-an/securit/addit/list/10-ph-eng.php"
1138,0.1471,0.147216796875,100.0,0.0005,안전위생,OOD,"유럽식품안전청, 2018년도 인수공통감염병, 항생제내성, 집단식중독 관련 데이터 보고 관련 용어 가이드라인 안내 유럽식품안전청(EFSA)은 인수공통감염병, 항생제내성, 집단식중독 보고 관련 용어 가이드라인을 제공하는 기술보고서를 게재했음. 동 보고서는 2018년도 정보 보고를 위한 용어 사전으로, EFSA의 데이터 수집 체계(DCF)를 통한 XML 데이터 전송에 사용되는 개별 데이터 요소에 대해 상세 설명을 제공함. *전문: https://efsa.onlinelibrary.wiley.com/doi/epdf/10.2903/sp.efsa.2019.EN-1557"
